# Slice: eMBB | 10.215.173.1:49005 -> 112.217.128.200:19148 (UDP)
# offset_sec  packet_size_bytes
0.000000 64
0.504957 64
1.005970 64
1.508562 64
2.011589 64
2.520005 64
3.020802 64
3.528108 64
4.037542 64
5.045556 64
5.554471 64
6.059451 64
6.565650 64
7.070898 64
7.576367 64
8.080569 64
8.581507 64
9.083051 64
9.590320 64
10.090566 64
10.599487 64
11.101455 64
11.601850 64
12.105079 64
12.607722 64
13.115328 64
13.621750 64
14.128286 64
14.635642 64
15.142782 64
15.644513 64
16.149154 64
16.650288 64
17.158637 64
17.658781 64
18.160892 64
18.663711 64
19.167612 64
19.673172 64
20.173707 64
20.679308 64
21.186385 64
21.694086 64
22.201781 64
22.702905 64
23.204357 64
23.706794 64
24.208495 64
24.711285 64
25.216415 64
25.723596 64
26.229666 64
26.733361 64
27.235166 64
27.742823 64
28.244833 64
28.750899 64
29.250761 64
29.754347 64
30.259445 64
30.769096 64
31.272923 64
31.776521 64
32.274790 64
32.782697 64
33.283861 64
33.789670 64
34.290378 64
34.790559 64
35.294405 64
35.799502 64
36.304313 64
36.813082 64
37.320239 64
37.830111 64
38.332724 64
38.833157 64
39.342776 64
39.843592 64
40.349961 64
40.851265 64
41.352079 64
41.854656 64
42.363105 64
42.870736 64
43.371756 64
43.877506 64
44.384991 64
44.890166 64
45.394357 64
45.900365 64
46.403635 64
46.904066 64
47.411247 64
47.911618 64
48.421338 64
48.929607 64
49.432320 64
49.938232 64
50.440661 64
50.940956 64
51.445301 64
51.951943 64
52.460134 64
52.969924 64
53.473673 64
53.977183 64
54.484514 64
54.992841 64
55.497037 64
56.000875 64
56.502097 64
57.002280 64
57.506147 64
58.012052 64
58.521826 64
59.031445 64
59.540474 64
60.043839 64
60.547212 64
61.049771 64
61.553293 64
62.057052 64
62.565862 64
63.068878 64
63.572572 64
64.076791 64
64.586334 64
65.087806 64
65.593063 64
66.097839 64
66.602347 64
67.103441 64
67.608101 64
68.109552 64
68.613989 64
69.118466 64
69.621093 64
70.131852 64
70.634779 64
71.135173 64
71.636566 64
72.138382 64
72.646316 64
73.655690 64
74.157051 64
74.662054 64
75.165214 64
75.674137 64
76.175606 64
76.675910 64
77.176703 64
77.678890 64
78.185362 64
78.693976 64
79.195283 64
79.703456 64
80.210702 64
80.712649 64
81.215710 64
81.717326 64
82.224833 64
82.728823 64
83.234259 64
83.737680 64
84.241856 64
84.747041 64
85.250958 64
85.754976 64
86.257378 64
86.761510 64
87.264413 64
87.768641 64
88.270387 64
88.777896 64
89.279411 64
89.788438 64
90.292624 64
90.798210 64
91.302347 64
91.810410 64
92.312451 64
92.814216 64
93.314358 64
93.816312 64
94.822471 64
95.324085 64
95.824711 64
96.331981 64
96.839243 64
97.347106 64
97.854287 64
98.355807 64
98.862927 64
99.368318 64
99.869329 64
100.378158 64
100.877560 64
101.387683 64
101.897683 64
102.406137 64
102.911859 64
103.415338 64
103.919153 64
104.423996 64
104.928857 64
105.433292 64
105.934660 64
106.437535 64
106.938894 64
107.439092 64
107.945778 64
108.454031 64
108.960204 64
109.469322 64
109.975888 64
110.481533 64
110.984777 64
111.486931 64
111.988199 64
112.490351 64
112.997357 64
113.506939 64
114.017358 64
114.519670 64
115.028383 64
115.536185 64
116.037456 64
116.539624 64
117.047958 64
117.553643 64
118.055464 64
118.558678 64
119.062270 64
119.568088 64
120.075554 64
120.577755 64
121.087517 64
121.588589 64
122.097226 64
122.597690 64
123.098196 64
123.614539 64
124.102158 64
124.609604 64
125.112400 64
125.618960 64
126.121333 64
126.626978 64
127.133429 64
127.635871 64
128.136119 64
128.640382 64
129.144907 64
129.653159 64
130.158094 64
130.656461 64
131.166738 64
131.668266 64
132.173764 64
132.681586 64
133.184135 64
133.694895 64
134.203817 64
134.707329 64
135.210525 64
135.712535 64
136.217282 64
136.717459 64
137.221491 64
137.730697 64
138.230688 64
138.735793 64
139.242400 64
139.745741 64
140.247993 64
140.748982 64
141.250837 64
141.756740 64
142.259104 64
142.765524 64
143.268390 64
143.774935 64
144.277066 64
144.781938 64
145.283602 64
145.792178 64
146.295435 64
146.801082 64
147.303755 64
147.811196 64
148.314454 64
148.824362 64
149.332000 64
149.835920 64
150.337895 64
150.841921 64
151.346549 64
151.851993 64
152.359505 64
152.862286 64
153.371202 64
153.877554 64
154.378650 64
154.885989 64
155.388452 64
155.895497 64
156.398366 64
156.899811 64
157.400241 64
157.900395 64
158.409985 64
158.914523 64
159.422087 64
159.925533 64
160.430386 64
160.940603 64
161.450807 64
161.951279 64
162.461388 64
162.962859 64
163.469839 64
163.972018 64
164.483430 64
164.992641 64
165.497951 64
166.005347 64
166.516682 64
167.018532 64
167.526131 64
168.033576 64
168.533466 64
169.040590 64
169.543443 64
170.044890 64
170.556260 64
171.063225 64
171.567676 64
172.067884 64
172.571137 64
173.077136 64
173.579867 64
174.080094 64
174.587174 64
175.092099 64
175.599826 64
176.102447 64
176.612912 64
177.120505 64
177.627601 64
178.133456 64
178.644774 64
179.655905 64
180.163692 64
180.670034 64
181.175052 64
181.678540 64
182.179803 64
182.688630 64
183.191166 64
183.699806 64
184.212517 64
184.703078 64
185.208985 64
185.709134 64
186.220258 64
186.722531 64
187.226750 64
187.737522 64
188.240553 64
188.743287 64
189.251639 64
189.756701 64
190.260981 64
190.767542 64
191.272031 64
191.772916 64
192.281754 64
192.789667 64
193.294066 64
193.806956 64
194.310271 64
194.816389 64
195.326218 64
195.831844 64
196.341000 64
196.846511 64
197.352069 64
197.856494 64
198.358557 64
198.866193 64
199.368558 64
199.875388 64
200.377016 64
200.880721 64
201.384350 64
201.886263 64
202.395748 64
202.899529 64
203.400732 64
203.904861 64
204.414090 64
204.918481 64
205.420087 64
205.920888 64
206.429050 64
206.934777 64
207.439985 64
207.942228 64
208.446511 64
208.947816 64
209.451582 64
209.952983 64
210.461173 64
210.968429 64
211.474020 64
211.979979 64
212.484239 64
212.991916 64
213.502255 64
214.005958 64
214.517585 64
215.019212 64
215.519507 64
216.029681 64
216.530652 64
217.033145 64
217.533781 64
218.037120 64
218.545449 64
219.046956 64
219.555191 64
220.056497 64
220.562652 64
221.062939 64
221.572227 64
222.074274 64
222.585367 64
223.091403 64
223.595473 64
224.096717 64
224.603315 64
225.113852 64
225.623263 64
226.133777 64
226.634821 64
227.137211 64
227.645608 64
228.150850 64
228.655994 64
229.161301 64
229.666208 64
230.175835 64
230.678499 64
231.182534 64
231.686598 64
232.196669 64
232.705405 64
233.215556 64
233.721369 64
234.227422 64
234.733425 64
235.234654 64
235.736275 64
236.245581 64
236.747204 64
237.253249 64
237.754120 64
238.256527 64
238.756519 64
239.257878 64
239.768092 64
240.279196 64
240.786671 64
241.291488 64
241.796629 64
242.306414 64
242.809973 64
243.311069 64
243.819118 64
244.324540 64
244.824588 64
245.325482 64
245.829572 64
246.330557 64
246.837182 64
247.847310 64
248.348086 64
248.855127 64
249.364997 64
249.873774 64
250.375046 64
250.879502 64
251.385493 64
251.885929 64
252.394983 64
252.897564 64
253.401951 64
253.902401 64
254.406988 64
254.914279 64
255.418659 64
255.921538 64
256.429701 64
256.931366 64
257.433988 64
257.935615 64
258.437997 64
258.938925 64
259.442742 64
259.944450 64
260.445932 64
260.953127 64
261.454461 64
261.954583 64
262.455086 64
262.965493 64
263.466298 64
263.971349 64
264.476552 64
264.976702 64
265.478848 64
265.981837 64
266.487687 64
266.990226 64
267.491423 64
267.993096 64
268.496319 64
269.002544 64
269.504784 64
270.010928 64
270.512089 64
271.020359 64
271.521247 64
272.027223 64
272.528029 64
273.037339 64
273.539399 64
274.041656 64
274.543179 64
275.052080 64
275.554429 64
276.055372 64
276.560817 64
277.069569 64
277.574196 64
278.080380 64
278.587070 64
279.092924 64
279.601059 64
280.111881 64
280.616469 64
281.132532 64
281.624952 64
282.128981 64
282.630137 64
283.129849 64
283.633566 64
284.138776 64
284.642480 64
285.142961 64
285.648478 64
286.149102 64
286.654834 64
287.156864 64
287.667596 64
288.171318 64
288.674875 64
289.181862 64
289.691649 64
290.198914 64
290.705758 64
291.207759 64
291.709368 64
292.219082 64
292.725717 64
293.231782 64
293.739407 64
294.241620 64
294.748002 64
295.256906 64
295.759743 64
296.268051 64
296.769257 64
297.276745 64
297.782173 64
298.288720 64
298.793256 64
299.299707 64
299.801530 64
300.313081 64
300.820867 64
301.321043 64
301.821546 64
302.322191 64
302.830314 64
303.335346 64
303.833333 64
304.341146 64
304.849216 64
305.353012 64
305.861974 64
306.371681 64
306.877651 64
307.381671 64
307.883146 64
308.389822 64
308.898762 64
309.399367 64
309.901323 64
310.409019 64
310.918931 64
311.421245 64
311.921828 64
312.430278 64
312.938288 64
313.438956 64
313.939934 64
314.448322 64
314.951430 64
315.455335 64
315.962235 64
316.464818 64
316.973835 64
317.475833 64
317.978091 64
318.486452 64
318.991857 64
319.493298 64
320.000072 64
320.505886 64
321.010500 64
321.512571 64
322.021945 64
322.522294 64
323.028696 64
323.538194 64
324.038507 64
324.540688 64
325.042219 64
325.549181 64
326.051106 64
326.553863 64
327.059669 64
327.569196 64
328.070738 64
328.571613 64
329.072192 64
329.578313 64
330.081416 64
330.584595 64
331.093908 64
331.598387 64
332.106390 64
332.617734 64
333.117211 64
333.620023 64
334.121503 64
334.627509 64
335.130009 64
335.635517 64
336.138156 64
336.638231 64
337.141418 64
337.651620 64
338.159110 64
338.661745 64
339.164191 64
339.671425 64
340.173571 64
340.675463 64
341.176180 64
341.681198 64
342.195941 64
342.698585 64
343.201485 64
343.711194 64
344.221125 64
344.727836 64
345.239600 64
345.741780 64
346.242871 64
346.742734 64
347.250530 64
347.758798 64
348.266222 64
348.771434 64
349.273568 64
349.780385 64
350.289094 64
350.790939 64
351.293154 64
351.801751 64
352.305364 64
352.805685 64
353.311761 64
353.812726 64
354.316838 64
354.822719 64
355.322977 64
355.823787 64
356.324938 64
356.834581 64
357.335537 64
357.844983 64
358.348383 64
358.848680 64
359.355272 64
359.861533 64
360.364677 64
360.875859 64
361.379510 64
361.889543 64
362.394534 64
362.902475 64
363.404301 64
363.903642 64
364.404113 64
364.912923 64
365.413326 64
365.920392 64
366.423523 64
366.931545 64
367.438248 64
367.942366 64
368.447587 64
368.953590 64
369.459472 64
369.965140 64
370.463696 64
370.965409 64
371.470135 64
371.979335 64
372.482327 64
372.990891 64
373.500851 64
374.002866 64
374.506604 64
375.015545 64
375.522630 64
376.023949 64
376.526220 64
377.027811 64
377.528770 64
378.032252 64
378.537070 64
379.039977 64
379.548174 64
380.049800 64
380.550695 64
381.053725 64
381.557071 64
382.065227 64
382.577837 64
383.084203 64
383.592868 64
384.093804 64
384.600437 64
385.106417 64
385.615243 64
386.120999 64
386.628238 64
387.138255 64
387.638870 64
388.144249 64
388.651246 64
389.162393 64
389.666452 64
390.174933 64
390.675025 64
391.180773 64
391.683845 64
392.185760 64
392.694543 64
393.199988 64
393.700142 64
394.202859 64
394.707636 64
395.217693 64
395.720616 64
396.230779 64
396.738801 64
397.244982 64
397.747656 64
398.254290 64
398.766692 64
399.272973 64
399.775151 64
400.278209 64
400.786561 64
401.299281 64
401.800088 64
402.303700 64
402.807721 64
403.314896 64
403.815363 64
404.321642 64
404.822692 64
405.328438 64
405.826269 64
406.326932 64
406.831861 64
407.334265 64
407.833624 64
408.343618 64
408.842323 64
409.343306 64
409.852295 64
410.353223 64
410.855002 64
411.357982 64
411.860348 64
412.365944 64
412.866684 64
413.373925 64
413.874225 64
414.384084 64
414.889805 64
415.395584 64
415.896841 64
416.397907 64
416.902826 64
417.411015 64
417.916811 64
418.423816 64
418.928681 64
419.431447 64
419.939044 64
420.445673 64
420.952703 64
421.451517 64
421.958838 64
422.459109 64
422.965135 64
423.474488 64
423.980486 64
424.483683 64
424.984681 64
425.491840 64
425.992660 64
426.498686 64
427.000114 64
427.502221 64
428.010884 64
428.515361 64
429.018362 64
429.528097 64
430.032214 64
430.535798 64
431.040696 64
431.540390 64
432.040851 64
432.549621 64
433.056162 64
433.554109 64
434.060979 64
434.567936 64
435.071010 64
435.581141 64
436.087703 64
436.590507 64
437.100736 64
437.609142 64
438.110355 64
438.611795 64
439.115498 64
439.617574 64
440.119559 64
440.627983 64
441.128749 64
441.636481 64
442.138362 64
442.639479 64
443.140597 64
443.646252 64
444.151792 64
444.658244 64
445.158489 64
445.658538 64
446.159761 64
446.666089 64
447.167692 64
447.673261 64
448.174243 64
448.679163 64
449.180324 64
449.680805 64
450.190718 64
450.700144 64
451.204734 64
451.704099 64
452.210418 64
452.711932 64
453.221183 64
453.728131 64
454.229666 64
454.731227 64
455.239857 64
455.745917 64
456.249776 64
456.759762 64
457.261061 64
457.769849 64
458.278917 64
458.788591 64
459.291687 64
459.799367 64
460.299837 64
460.802872 64
461.312074 64
461.813855 64
462.318022 64
462.820423 64
463.320678 64
463.821710 64
464.328035 64
464.830151 64
465.834487 64
466.335812 64
466.838057 64
467.344459 64
467.849415 64
468.355832 64
468.860825 64
469.362101 64
469.868757 64
470.375320 64
470.883186 64
471.389340 64
471.896554 64
472.397855 64
472.906029 64
473.409459 64
473.910690 64
474.411383 64
474.912217 64
475.418186 64
475.921282 64
476.430923 64
476.934968 64
477.442697 64
477.950475 64
478.452202 64
478.957120 64
479.463713 64
479.969786 64
480.472866 64
480.981880 64
481.489546 64
481.999159 64
482.500739 64
483.001084 64
483.507682 64
484.017499 64
484.526153 64
485.030613 64
485.534545 64
486.042198 64
486.542910 64
487.044359 64
487.553767 64
488.056155 64
488.562218 64
489.067465 64
489.573220 64
490.074473 64
490.579915 64
491.083176 64
491.586629 64
492.091363 64
492.598683 64
493.099145 64
493.600201 64
494.101851 64
494.605154 64
495.108104 64
495.609297 64
496.111298 64
496.613883 64
497.121637 64
497.623178 64
498.123457 64
498.624076 64
499.127290 64
499.634762 64
500.135719 64
500.640158 64
501.143393 64
501.644130 64
502.151426 64
502.654034 64
503.158423 64
503.661440 64
504.162544 64
504.665193 64
505.174953 64
505.675329 64
506.178383 64
506.681570 64
