# Slice: BestEffort | 112.217.128.200: -> 10.215.173.1: (RTCP)
# offset_sec  packet_size_bytes
0.000 64
55.000 64
100.000 64
253.000 64
459.000 64
510.000 64
927.000 64
1211.000 64
1267.000 64
1275.000 64
1367.000 64
1435.000 64
1613.000 64
1713.000 64
1746.000 64
1760.000 64
1808.000 64
1834.000 64
1907.000 64
2024.000 64
2094.000 64
2124.000 64
2227.000 64
2314.000 64
2347.000 64
2505.000 64
2613.000 64
2623.000 64
2634.000 64
2791.000 64
2801.000 64
2864.000 64
2869.000 64
2922.000 64
2941.000 64
