# Slice: URLLC | 112.217.128.200:19779 -> 10.215.173.1:49004 (UDP)
# offset_sec  packet_size_bytes
0.000000 64
0.502299 64
1.000589 64
1.511893 64
2.014132 64
2.526753 64
3.016278 64
3.523251 64
4.023414 64
4.520976 64
5.027107 64
5.529133 64
6.037654 64
6.546105 64
7.043686 64
7.551957 64
8.053865 64
8.561462 64
9.076006 64
9.572160 64
10.068410 64
10.580239 64
11.079128 64
11.573845 64
12.083891 64
12.588963 64
13.095555 64
13.594562 64
14.091953 64
14.598315 64
15.106636 64
15.615433 64
16.113936 64
16.627066 64
17.125028 64
17.635802 64
18.145443 64
18.644529 64
19.146210 64
19.653445 64
20.151230 64
20.658911 64
21.160021 64
21.672969 64
22.167538 64
22.671260 64
23.175234 64
23.674157 64
24.185991 64
24.679859 64
25.195974 64
25.701449 64
26.203281 64
26.708315 64
27.208554 64
27.720392 64
28.217831 64
28.724262 64
29.234163 64
29.734657 64
30.232700 64
30.745843 64
31.245782 64
31.752429 64
32.258165 64
32.755099 64
33.260328 64
33.766686 64
34.266137 64
34.762558 64
35.266269 64
35.778346 64
36.271307 64
36.777185 64
37.280473 64
37.777433 64
38.285481 64
38.782333 64
39.286360 64
39.788329 64
40.297696 64
40.801477 64
41.297358 64
41.803718 64
42.307595 64
42.820298 64
43.317772 64
43.822987 64
44.333898 64
44.834378 64
45.334651 64
45.835438 64
46.338553 64
46.839752 64
47.336317 64
47.842944 64
48.343426 64
48.855281 64
49.361772 64
49.865473 64
50.367661 64
50.870021 64
51.375941 64
51.878731 64
52.383537 64
52.893591 64
53.402752 64
53.910777 64
54.410979 64
54.914530 64
55.414535 64
55.928190 64
56.437740 64
56.934054 64
57.443602 64
57.949457 64
58.461869 64
58.957426 64
59.466006 64
59.963031 64
60.467731 64
60.977783 64
61.488327 64
61.984333 64
62.489899 64
63.002430 64
63.496357 64
64.012985 64
64.510446 64
65.007637 64
65.520380 64
66.026175 64
66.527623 64
67.029909 64
67.539931 64
68.049992 64
68.548324 64
69.058724 64
69.563071 64
70.058852 64
70.573405 64
71.075895 64
71.576296 64
72.075955 64
72.575965 64
73.078745 64
73.577511 64
74.090568 64
74.585158 64
75.093988 64
75.594712 64
76.096598 64
76.599449 64
77.103673 64
77.610784 64
78.120307 64
78.616183 64
79.130572 64
79.632336 64
80.146530 64
80.646278 64
81.146760 64
81.650651 64
82.157763 64
82.663090 64
83.159542 64
83.674663 64
84.177645 64
84.679492 64
85.177131 64
85.692354 64
86.195183 64
86.698865 64
87.205419 64
87.700307 64
88.197887 64
88.707929 64
89.212578 64
89.715507 64
90.223909 64
90.731244 64
91.231332 64
91.737283 64
92.244745 64
92.743181 64
93.248532 64
93.765274 64
94.259495 64
94.769288 64
95.283646 64
95.779360 64
96.286929 64
96.783722 64
97.288637 64
97.795612 64
98.303461 64
98.801499 64
99.307478 64
99.806966 64
100.311482 64
100.809142 64
101.311017 64
101.820026 64
102.318432 64
102.825965 64
103.327394 64
103.834008 64
104.337289 64
104.837729 64
105.349667 64
105.848625 64
106.358220 64
106.857277 64
107.362520 64
107.862751 64
108.369200 64
108.870882 64
109.369013 64
109.875459 64
110.381334 64
110.882610 64
111.393501 64
111.896916 64
112.405454 64
112.903853 64
113.409759 64
113.908953 64
114.414747 64
114.918379 64
115.415763 64
115.917379 64
116.430325 64
116.935594 64
117.437398 64
117.949433 64
118.453093 64
118.958044 64
119.452721 64
119.958986 64
120.462421 64
120.968599 64
121.468433 64
121.981259 64
122.479468 64
122.981358 64
123.474294 64
123.988148 64
124.487285 64
124.987324 64
125.514471 64
125.994619 64
126.498126 64
127.011675 64
127.497473 64
127.999513 64
128.510781 64
129.012205 64
129.513032 64
130.018046 64
130.519175 64
131.023414 64
131.529750 64
132.028300 64
132.532704 64
133.037568 64
133.537705 64
134.050769 64
134.555356 64
135.065661 64
135.569514 64
136.073942 64
136.570790 64
137.072693 64
137.581089 64
138.083611 64
138.588313 64
139.088018 64
139.611393 64
140.104907 64
140.618692 64
141.119593 64
141.619232 64
142.117187 64
142.624779 64
143.121677 64
143.621498 64
144.125246 64
144.628592 64
145.131678 64
145.633224 64
146.137178 64
146.632659 64
147.137385 64
147.652634 64
148.142420 64
148.648847 64
149.153739 64
149.658553 64
150.162513 64
150.663164 64
151.168578 64
151.671335 64
152.171925 64
152.672817 64
153.193807 64
153.685409 64
154.193158 64
154.698849 64
155.210884 64
155.712690 64
156.217745 64
156.723356 64
157.218459 64
157.725257 64
158.235134 64
158.734154 64
159.245915 64
159.750022 64
160.242780 64
160.757319 64
161.257447 64
161.771159 64
162.266726 64
162.777064 64
163.273922 64
163.780656 64
164.285096 64
164.797511 64
165.291838 64
165.793538 64
166.293184 64
166.801009 64
167.303420 64
167.811381 64
168.326613 64
168.821167 64
169.332993 64
169.838548 64
170.337780 64
170.842234 64
171.343908 64
171.852861 64
172.354734 64
172.864120 64
173.358879 64
173.864098 64
174.371660 64
174.877511 64
175.385452 64
175.881572 64
176.381258 64
176.893593 64
177.391485 64
177.894849 64
178.402264 64
178.911874 64
179.409531 64
179.919799 64
180.425069 64
180.921232 64
181.434366 64
181.934440 64
182.428975 64
182.943868 64
183.445300 64
183.958920 64
184.461408 64
184.963680 64
185.465439 64
185.961131 64
186.466080 64
186.964192 64
187.471583 64
187.979261 64
188.483714 64
188.984372 64
189.492379 64
189.993295 64
190.492919 64
190.999733 64
191.507461 64
192.013539 64
192.513448 64
193.011804 64
193.530657 64
194.035331 64
194.534731 64
195.040703 64
195.543941 64
196.044316 64
196.544431 64
197.050558 64
197.551304 64
198.054045 64
198.559218 64
199.073462 64
199.568941 64
200.075189 64
200.580506 64
201.083623 64
201.589156 64
202.093317 64
202.595970 64
203.095127 64
203.593437 64
204.101444 64
204.604612 64
205.108207 64
205.614607 64
206.117203 64
206.623699 64
