# Slice: URLLC | 10.215.173.1:49006 -> 112.217.128.200:18747 (UDP)
# offset_sec  packet_size_bytes
0.000000 64
0.022128 64
0.043439 64
0.064461 64
0.087222 64
0.111004 64
0.135727 64
0.165566 64
0.187382 64
0.208450 64
0.240181 80
0.260653 80
0.265952 64
0.285861 64
0.317850 64
0.317934 64
0.593983 70
0.596267 354
0.634591 64
0.646402 282
0.665083 64
0.666622 138
0.668205 210
0.685435 64
0.686514 108
0.697067 338
0.715379 64
0.746739 354
0.797935 842
0.849741 606
0.900179 858
0.928204 106
0.954775 590
0.990465 64
1.004501 106
1.004851 976
1.019210 106
1.040244 64
1.042861 106
1.055842 590
1.060284 106
1.070783 106
1.085968 106
1.105772 724
1.122929 106
1.137326 106
1.155233 106
1.156359 724
1.170287 106
1.187631 106
1.206107 106
1.206167 64
1.206869 858
1.220558 106
1.238951 106
1.240532 64
1.252616 106
1.260117 724
1.268970 106
1.289703 106
1.304878 106
1.310361 724
1.322668 106
1.343417 106
1.355291 106
1.360783 588
1.370123 106
1.386836 106
1.405213 106
1.411690 724
1.420764 106
1.438609 106
1.454755 106
1.467618 724
1.472041 106
1.480484 106
1.488270 106
1.508187 106
1.514800 724
1.524574 106
1.537731 106
1.564077 724
1.618407 590
1.622544 106
1.642031 106
1.657755 106
1.665997 722
1.666096 64
1.672982 106
1.689885 106
1.705877 106
1.715199 740
1.722990 106
1.745834 106
1.757218 106
1.766315 572
1.779018 106
1.796749 106
1.807501 106
1.816403 724
1.822360 106
1.840140 106
1.859399 106
1.867183 724
1.873897 106
1.890381 106
1.909148 106
1.934141 454
1.934212 106
1.934277 106
1.942266 106
1.954263 106
1.956534 106
1.963537 454
1.971420 740
1.973954 106
1.993156 106
2.007142 106
2.022063 842
2.024602 106
2.041336 106
2.059061 106
2.073698 724
2.075568 106
2.093337 106
2.108740 106
2.122765 724
2.125070 106
2.145501 106
2.161850 106
2.177649 588
2.179102 106
2.191776 106
2.192447 64
2.209765 106
2.222950 606
2.226331 106
2.242308 106
2.260682 106
2.274480 1034
2.296275 106
2.308181 106
2.325149 470
2.330675 106
2.341705 106
2.358605 106
2.375356 932
2.391877 106
2.410477 106
2.426250 724
2.428573 106
2.444609 106
2.458893 106
2.476059 544
2.495816 106
2.510113 106
2.525993 106
2.527115 724
2.544759 106
2.561745 106
2.577248 916
2.592573 106
2.610707 106
2.627203 106
2.628295 606
2.644285 106
2.663990 106
2.677649 106
2.679272 724
2.689773 64
2.694247 106
2.710208 106
2.727489 106
2.729906 588
2.743593 106
2.759807 106
2.781121 842
2.804306 106
2.827202 106
2.830534 106
2.831727 770
2.844869 106
2.860066 106
2.877134 106
2.883613 470
2.895165 106
2.910432 106
2.926995 106
2.932180 106
2.933292 858
2.943448 106
2.948895 106
2.963360 106
2.977002 106
2.984255 842
2.994901 106
3.014714 106
3.027501 106
3.038519 588
3.045592 106
3.063537 106
3.077631 106
3.088399 724
3.100345 106
3.110552 106
3.127255 724
3.133295 106
3.139055 664
3.145763 106
3.162320 106
3.179558 106
3.189803 842
3.194278 106
3.212671 106
3.216663 64
3.239869 740
3.262969 106
3.291141 588
3.341781 590
3.391979 858
3.442414 588
3.450244 106
3.464933 106
3.481763 106
3.492634 708
3.497785 106
3.513437 106
3.532537 106
3.544402 606
3.547769 106
3.594621 722
3.598810 106
3.645165 842
3.690419 64
3.693123 70
3.696167 606
3.736879 106
3.747370 724
3.797081 590
3.847463 840
3.860571 106
3.882605 106
3.897498 606
3.948020 858
3.955646 106
3.997902 572
4.048571 606
4.090962 606
4.099103 724
4.148920 706
4.200371 606
4.211533 64
4.250490 842
4.289666 106
4.302436 606
4.304826 106
4.317905 106
4.339038 106
4.351532 798
4.367528 106
4.385297 106
4.401391 106
4.403613 722
4.417751 106
4.433499 106
4.450333 106
4.454790 472
4.466710 106
4.484445 106
4.502647 106
4.504487 960
4.518550 106
4.533820 106
4.551445 106
4.554734 588
4.570620 106
4.584340 106
4.603280 106
4.609050 724
4.617368 106
4.636083 106
4.650232 106
4.652483 106
4.653604 724
4.655803 606
4.667843 106
4.685583 106
4.701661 106
4.706642 588
4.713516 64
4.719485 106
4.757699 724
4.771300 106
4.785764 106
4.802447 106
4.807915 588
4.819201 106
4.835692 106
4.852350 106
4.858885 724
4.869209 106
4.886530 106
4.907887 106
4.908905 858
4.919513 106
4.938617 106
4.963233 724
5.001582 724
5.010187 724
5.060287 724
5.096800 64
5.110475 588
5.141246 64
5.160965 724
5.212285 724
5.253206 724
5.256530 106
5.262643 588
5.272059 106
5.304092 106
5.312615 724
5.321183 106
5.338723 106
5.354065 106
5.362801 588
5.373876 106
5.388010 106
5.404265 106
5.413175 724
5.420713 106
5.437258 106
5.454386 106
5.464105 724
5.471257 106
5.514902 724
5.564855 606
5.615169 842
5.666490 588
5.666704 64
5.716175 724
5.724685 64
5.768553 588
5.818176 724
5.868616 724
5.919519 588
5.969316 724
6.019614 724
6.069987 740
6.120436 708
6.170558 724
6.221123 588
6.247966 64
6.270835 724
6.320971 588
6.371008 724
6.421140 724
6.472283 588
6.521522 724
6.568429 724
6.572818 724
6.622727 724
6.672441 724
6.723283 588
6.725579 70
6.740995 64
6.772652 858
6.822925 590
6.869711 590
6.873425 588
6.919898 588
6.923538 724
6.973844 858
7.023829 454
7.074201 858
7.124865 606
7.175885 826
7.225571 740
7.261580 106
7.269230 64
7.275783 454
7.277107 106
7.294305 106
7.310125 106
7.327077 932
7.344923 106
7.361320 106
7.371571 932
7.376004 724
7.380773 106
7.394012 106
7.411219 106
7.426873 454
7.427990 106
7.444814 106
7.462635 106
7.476500 724
7.477903 106
7.498366 106
7.511425 106
7.521284 724
7.522290 106
